hasher,source,e_label,e2_label,e3_label,ra_label,ita,s_label,s_label_mean,s_label_count,c_label,Agreement,Difficulty,Case ID,Qualified Reads,Origin,Reads 1 [qualified],Weight 1 [qualified],Reads 2 [qualified],Reads 6 [qualified],Weight 2 [qualified],Weight 6 [qualified],Reads none [qualified],Weight none [qualified],Reads 3 [qualified],Weight 3 [qualified],Reads 4 [qualified],Reads 5 [qualified],Weight 4 [qualified],Weight 5 [qualified],Comments,Majority Label
cd055cc24a355c0dd3c79a8bdc29df95.jpg,Book - Dermatology atlas for skin of color (Jackson-Richards 2014),4.0,4,4,3,3.0,3.0,2.093240093240093,429,3.0,0.504,0.765,6201236,34,Book - Dermatology atlas for skin of color (Jackson-Richards 2014)_Actinic lichen planus.png,2.0,1.04,5.0,,2.98,,2.0,1.22,17.0,10.73,8.0,,5.32,,,['3']
75a4eb25ef1556cb32bf081b8726bd85.jpg,Book - Fitzpatricks Dermatology (Kang 2019),2.0,3,2,2,2.0,1.0,1.5538461538461539,390,1.0,0.941,0.95,6201240,20,Book - Fitzpatricks Dermatology (Kang 2019)_Follicular lichen planus (3).png,19.0,11.71,1.0,,0.74,,,,,,,,,,,['1']
a54c27cde2891201ce16917b4588a1da.jpg,Book - Clinical dermatology (Habif 2010),3.0,2,3,2,3.0,2.0,2.287878787878788,396,3.0,0.482,0.55,6201441,20,Book - Clinical dermatology (Habif 2010)_Lichen planus (12).png,2.0,1.1,8.0,,4.67,,1.0,0.5,9.0,5.84,,,,,,['3']
360ce42c0b36686133a5432e1cb0209b.jpg,Book - Clinical dermatology (Habif 2010),4.0,5,4,5,2.0,4.0,3.983018867924528,530,4.0,0.654,0.346,6201020,26,Book - Clinical dermatology (Habif 2010)_Lichen planus (6).png,1.0,0.56,1.0,,0.6,,,,4.0,2.5,17.0,3.0,10.55,1.91,,['4']
ff43f1eaf41061f9e09be74ff3fb63ca.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),2.0,2,2,2,2.0,2.0,2.025466893039049,589,1.0,0.656,0.667,6201276,12,Book - Rooks textbook of dermatology (Griffiths 2016)_Dermatomyositis with typical changes (2).jpg,8.0,4.74,4.0,,2.49,,,,,,,,,,,['1']
b03d3f687f8e9ddb12e473f785127354.jpg,Book - Dermatology (Bolognia 2018),2.0,2,2,2,2.0,2.0,1.9124513618677044,514,2.0,0.622,0.357,6201295,14,Book - Dermatology (Bolognia 2018)_UVA1 phototherapy of atopic dermatitis (split-body comparison) (1).png,4.0,2.56,9.0,,5.27,,,,1.0,0.64,,,,,,['2']
af16795ba605ce0dfca2ab8f8093e616.jpg,Book - Clinical dermatology (Habif 2010),2.0,3,2,3,1.0,2.0,2.017412935323383,402,3.0,0.46,0.727,6201378,11,Book - Clinical dermatology (Habif 2010)_Severe Generalized Atopic Dermatitis (2).png,2.0,1.26,3.0,,1.78,,,,5.0,3.05,,1.0,,0.54,,['3']
ea0dab199b99977cc435a79338baa910.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,2,2,3,5.0,2.0,2.16,450,2.0,0.561,1.0,6201074,28,Book - Andrews Diseases of the Skin (James 2020)_Nail lichen planus.png,11.0,6.78,16.0,,9.44,,,,,,1.0,,0.62,,,['2']
139afbb4612460f099262d91aca8ae3c.jpg,Book - Dermatology (Bolognia 2018),4.0,4,4,3,2.0,4.0,3.755281690140845,568,3.0,0.585,0.655,6201178,29,Book - Dermatology (Bolognia 2018)_Chronic atopic dermatitis 2.png,,,,,,,,,17.0,10.51,10.0,2.0,6.39,1.06,,['3']
3abf8f5804118a9340f953a3a6ec257c.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),3.0,3,3,2,2.0,3.0,2.518421052631579,380,3.0,0.3,0.7,6201400,10,Book - Fitzpatricks Dermatology (Kang 2019)_cutaneous T-cell lymphoma (mycosis fungoides) stage IB.png,3.0,1.82,2.0,,1.29,,1.0,0.64,3.0,1.75,1.0,,0.56,,,['3']
db5f720f0fce7802a775839616bbad1e.jpg,Book - Clinical dermatology (Habif 2010),3.0,3,4,4,2.0,3.0,2.920277296360485,577,2.0,0.328,0.684,6201483,19,Book - Clinical dermatology (Habif 2010)_Atopic dermatitis infant phase (1).png,1.0,0.66,6.0,,3.88,,2.0,1.34,6.0,3.67,4.0,,2.28,,,['2']
41006f04d0e12eb76a9d9bf41d19e65b.jpg,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016),3.0,5,5,6,6.0,5.0,3.596009975062344,401,6.0,0.798,1.0,6201409,15,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016)_Lichen planus (2).jpg,,,,12.0,,7.06,2.0,1.15,,,,1.0,,0.64,['How on earth '],['6']
c8067334d7f420e710de6dc4d51019d6.jpg,Book - Dermatology (Bolognia 2018),3.0,3,2,3,3.0,2.0,2.4447115384615383,416,2.0,0.646,0.85,6201093,20,Book - Dermatology (Bolognia 2018)_Lichen planus pemphigoides.png,3.0,1.82,13.0,,7.67,,,,3.0,1.85,1.0,,0.53,,,['2']
52fe326713c59b893e5f1eadd8187af3.jpg,Book - Fitzpatricks Dermatology (Kang 2019),1.0,1,1,2,1.0,1.0,1.5646630236794172,549,1.0,1.0,0.0,6201187,18,Book - Fitzpatricks Dermatology (Kang 2019)_Itching infant with atopic dermatitis.png,18.0,11.49,,,,,,,,,,,,,,['1']
265e5b3acf15f438caac743724b549fb.jpg,Book - Clinical dermatology (Habif 2010),2.0,3,2,2,1.0,2.0,2.0186219739292364,537,2.0,0.401,0.583,6201022,12,Book - Clinical dermatology (Habif 2010)_Dermatomyositis (5).png,4.0,2.46,5.0,,2.92,,1.0,0.6,2.0,1.3,,,,,,['2']
ca4becd35b82263dea755f0a64a91af5.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,3,2,3,5.0,3.0,2.911504424778761,452,3.0,0.747,0.273,6201035,22,Book - Andrews Diseases of the Skin (James 2020)_Lichen planus (8).png,1.0,0.58,5.0,,2.93,,,,16.0,10.39,,,,,,['3']
778c16e932b4c5f764c7da92d95814fd.jpg,Book - Dermatology (Bolognia 2018),3.0,3,3,2,3.0,3.0,3.1794392523364485,535,2.0,0.374,0.625,6201024,16,Book - Dermatology (Bolognia 2018)_Bullous lichen planus on the shin.png,,,6.0,,3.55,,,,6.0,3.68,3.0,1.0,2.0,0.6,,['2']
08faa3802475fbfd230c449fa506922b.jpg,Book - Fitzpatricks Dermatology (Kang 2019),2.0,2,2,2,2.0,2.0,2.3636363636363638,539,1.0,0.559,0.562,6201232,16,Book - Fitzpatricks Dermatology (Kang 2019)_Nail lichen planus (2).png,9.0,5.63,7.0,,4.45,,,,,,,,,,,['1']
44453df6294461a8f141cb1afd3c2a11.jpg,Book - Fitzpatricks Dermatology (Kang 2019),3.0,5,4,4,3.0,4.0,3.242081447963801,442,3.0,0.491,0.5,6201349,20,Book - Fitzpatricks Dermatology (Kang 2019)_atopic dermatitis furuncles.png,,,,,,,,,10.0,5.92,8.0,2.0,5.07,1.07,,['3']
db1b71f4c8465982fdf87d9493e13667.jpg,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016),5.0,5,6,5,5.0,5.0,4.7306930693069305,505,6.0,0.601,0.615,6201376,39,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016)_Pityriasis rosea lesions (2).jpg,,,,24.0,,14.28,,,,,,15.0,,9.5,,['6']
bb88e157e2f9dfe04c3f45f2aa621687.jpg,Book - Dermatology (Bolognia 2018),2.0,2,2,2,2.0,2.0,1.59375,544,2.0,0.572,0.4,6201126,10,Book - Dermatology (Bolognia 2018)_Erythroderma due to atopic dermatitis.png,4.0,2.83,6.0,,3.78,,,,,,,,,,,['2']
d0a59b103c3b87625cf26842193119cb.jpg,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016),3.0,5,5,4,5.0,4.0,4.208333333333333,408,3.0,0.403,0.6,6201418,15,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016)_lichen planus pigmentosus.jpg,,,,,,,,,6.0,3.63,6.0,3.0,3.84,2.06,,['3']
fe9acb5ca54cb627250ff3fb1a93b409.jpg,Book - Dermatology (Bolognia 2018),5.0,5,5,6,6.0,6.0,5.0495049504950495,404,6.0,0.772,0.769,6201386,39,Book - Dermatology (Bolognia 2018)_Orogenital lesions of secondary syphilis (4).png,,,,30.0,,18.9,,,,,,9.0,,5.57,,['6']
54082fc4f9061c156075d2b831b40e56.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),2.0,4,3,2,6.0,1.0,1.9543726235741445,526,1.0,0.75,0.818,6201372,11,Book - Rooks textbook of dermatology (Griffiths 2016)_Secondary syphilis (2).jpg,8.0,5.46,2.0,,1.22,,,,1.0,0.6,,,,,,['1']
7344f3fe5f4837d7be36819407eb8516.jpg,Book - Clinical dermatology (Habif 2010),3.0,3,3,3,2.0,3.0,2.9530516431924885,426,2.0,0.37,0.789,6200992,19,Book - Clinical dermatology (Habif 2010)_Atopic dermatitis of the upper eyelids.png,5.0,2.99,7.0,,4.5,,1.0,0.72,4.0,2.68,2.0,,1.28,,,['2']
84a66f7eaeca85ce70eb28c951d8964b.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),2.0,2,2,2,2.0,2.0,1.8493647912885662,551,1.0,0.543,0.529,6201303,17,Book - Fitzpatricks dermatology in general medicine (Wolff 2008)_erythematous facial skin with atopic dermatitis.png,9.0,5.64,8.0,,4.74,,,,,,,,,,,['1']
a4a9c116d2bd2d13a267fda481ce2d29.jpg,Book - Andrews Diseases of the Skin (James 2020),4.0,4,5,4,3.0,4.0,3.662004662004662,429,5.0,0.438,0.586,6201058,29,Book - Andrews Diseases of the Skin (James 2020)_lupus lichen planus overlap syndrome.png,,,,2.0,,1.18,,,2.0,1.22,12.0,13.0,7.81,7.97,,['5']
2a0dc1f19c334e436448872c9b3348aa.jpg,Book - Clinical dermatology (Habif 2010),2.0,2,2,3,2.0,2.0,2.0622641509433963,530,1.0,0.556,0.6,6201026,25,Book - Clinical dermatology (Habif 2010)_Atopic dermatitis infant phase (2).png,14.0,8.18,10.0,,6.04,,,,1.0,0.5,,,,,,['1']
027268123fc0735b7aa454b06ff6dad9.jpg,Book - Dermatology (Bolognia 2018),3.0,2,2,2,3.0,2.0,2.3423645320197046,406,2.0,0.413,0.684,6201091,19,Book - Dermatology (Bolognia 2018)_Pityriasis rubra pilaris 4.jpg,5.0,3.11,8.0,,4.87,,,,6.0,3.8,,,,,,['2']
9011b4a2bab4de1c8720b3d82f324d38.jpg,Book - Dermatology (Bolognia 2018),3.0,3,2,1,1.0,1.0,1.549090909090909,550,1.0,0.567,1.0,6201177,16,Book - Dermatology (Bolognia 2018)_Secondary syphilis (2).png,9.0,5.66,7.0,,4.33,,,,,,,,,,,['1']
a44791dad79251f20fa1d012fa2513da.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,3,2,2,2.0,2.0,2.004474272930649,447,1.0,0.647,1.0,6201166,13,Book - Andrews Diseases of the Skin (James 2020)_Secondary syphilis (7).png,8.0,5.57,5.0,,3.04,,,,,,,,,,,['1']
0a8473ca7222c9763aa380ab19b0860f.jpg,Book - Andrews Diseases of the Skin (James 2020),6.0,6,6,6,6.0,6.0,5.262759924385633,529,6.0,0.81,0.198,6201152,81,Book - Andrews Diseases of the Skin (James 2020)_Lichen planus (11).png,,,,65.0,,41.05,,,,,2.0,14.0,1.28,8.33,,['6']
a848d15148fe9a807d0e4f3aa8f362eb.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),6.0,5,6,6,3.0,6.0,4.388400702987698,569,6.0,0.605,0.39,6201347,77,Book - Fitzpatricks dermatology in general medicine (Wolff 2008)_lichen planus (8).png,,,,47.0,,28.76,2.0,1.39,,,5.0,23.0,2.99,14.4,,['6']
ecaa5c04abd85044437e99e02a44f109.jpg,Book - Dermatology (Bolognia 2018),2.0,3,3,2,3.0,2.0,2.0318352059925093,534,2.0,0.523,0.5,6201208,18,Book - Dermatology (Bolognia 2018)_Pityriasis rubra pilaris 3.jpg,8.0,4.74,9.0,,5.78,,,,1.0,0.54,,,,,,['2']
8e97e05d7285cc556a4eb00f1be081d4.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),3.0,3,2,3,3.0,3.0,2.8337078651685395,445,2.0,0.489,0.833,6201270,12,Book - Rooks textbook of dermatology (Griffiths 2016)_Lichen planus pemphigoides (2).jpg,3.0,1.81,6.0,,3.48,,,,2.0,1.28,1.0,,0.54,,,['2']
dd33457997f66383cb211ae19f977d16.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),3.0,4,4,4,5.0,4.0,3.0239808153477217,417,4.0,0.481,0.556,6201384,9,Book - Rooks textbook of dermatology (Griffiths 2016)_Classic vulval lichen planus (1).jpg,,,,,,,1.0,0.66,4.0,2.64,4.0,,2.19,,,['4']
2b973b64ea1b411ebbe95e60efa62ecb.jpg,Book - Clinical dermatology (Habif 2010),5.0,6,6,6,6.0,6.0,5.281094527363184,402,6.0,0.859,0.846,6201085,13,Book - Clinical dermatology (Habif 2010)_Secondary syphilis (3).png,,,,11.0,,6.8,,,,,,2.0,,1.12,"['Clearly 6', 'It’s definitely 6.', 'It’s clearly a 6', 'yeah, I think it’s 6 too.', 'Pretty sure this is wrong. Can’t imagine how this isn’t a 6, open to others’ explanations though.']",['6']
e3d2c22a68b2b44ab87cc82598063a9d.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),3.0,3,1,2,6.0,2.0,2.5784313725490198,408,-1.0,0.481,0.941,6201428,17,Book - Rooks textbook of dermatology (Griffiths 2016)_Condylomata lata of secondary syphilis- perivulval.jpg,2.0,1.18,1.0,,0.62,,8.0,4.99,1.0,0.63,3.0,2.0,1.8,1.15,,['none']
e1896cd3a4a4c0b8dbab4f6c51be3360.jpg,Book - Fitzpatricks Dermatology (Kang 2019),2.0,3,2,2,2.0,2.0,1.7596899224806202,516,1.0,0.785,0.778,6201234,18,Book - Fitzpatricks Dermatology (Kang 2019)_Classic adult type I pityriasis rubra pilaris (2).png,14.0,8.93,4.0,,2.44,,,,,,,,,,,['1']
63312b934d5bf335d1f28a3a7ee5474b.jpg,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016),2.0,3,2,2,2.0,2.0,2.096885813148789,578,2.0,0.574,0.412,6201412,17,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016)_dermatomyositis.jpg,4.0,2.52,10.0,,6.11,,,,3.0,2.02,,,,,,['2']
e2028572a4e913ece2c79d9feb4d9c89.jpg,Book - Clinical dermatology (Habif 2010),2.0,3,2,2,1.0,2.0,2.117100371747212,538,1.0,0.605,0.733,6201068,15,Book - Clinical dermatology (Habif 2010)_Severe Generalized Atopic Dermatitis (3).png,9.0,5.83,4.0,,2.71,,,,2.0,1.1,,,,,,['1']
3b7c852a09417c0923f21ca2d6806be9.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),5.0,6,6,5,5.0,5.0,5.095063985374772,1094,6.0,0.785,0.229,6201298,48,Book - Fitzpatricks Dermatology (Kang 2019)_Secondary syphilis lesions (3).png,,,,37.0,,23.36,,,,,,11.0,,6.38,,['6']
46f7ec8feb893c6057158b1890032cc1.jpg,Book - Andrews Diseases of the Skin (James 2020),2.0,2,2,2,2.0,2.0,2.2338403041825097,526,2.0,0.701,0.312,6201087,16,Book - Andrews Diseases of the Skin (James 2020)_Pityriasis rosea.png,3.0,1.79,11.0,,7.01,,,,2.0,1.2,,,,,,['2']
9bae807a54b98186bd0a78e6d3d564cc.jpg,Book - Clinical dermatology (Habif 2010),2.0,2,2,2,2.0,2.0,2.3910614525139664,537,2.0,0.547,0.467,6201491,15,Book - Clinical dermatology (Habif 2010)_Atopic dermatitis (6).png,5.0,2.92,8.0,,5.24,,,,2.0,1.42,,,,,,['2']
a97d8729eeef977cfdf30fff9e7983a1.jpg,Book - Dermatology (Bolognia 2018),6.0,6,6,6,6.0,6.0,5.666666666666667,531,6.0,1.0,0.0,6201160,93,Book - Dermatology (Bolognia 2018)_Infantile atopic dermatitis.jpg,,,,93.0,,57.47,,,,,,,,,,['6']
d5f2c93adf920d467ac3955d9496bc7f.jpg,Book - Andrews Diseases of the Skin (James 2020),2.0,3,2,3,1.0,2.0,1.9583333333333333,552,2.0,0.557,0.444,6201470,18,Book - Andrews Diseases of the Skin (James 2020)_Dermatomyositis (3).png,8.0,4.76,10.0,,5.98,,,,,,,,,,,['2']
2613ba5ec4ef97d4bfae7a366d82ae65.jpg,Book - Clinical dermatology (Habif 2010),2.0,2,2,2,3.0,2.0,2.1023622047244093,508,2.0,0.392,0.6,6201189,15,Book - Clinical dermatology (Habif 2010)_atopic dermatitis Childhood Phase (2).png,5.0,3.23,6.0,,3.52,,,,3.0,1.67,1.0,,0.56,,,['2']
bc7163e2c69f87dfec3b81a0a342cd78.jpg,Book - Dermatology (Bolognia 2018),6.0,6,6,6,6.0,6.0,5.368141592920354,565,6.0,0.954,0.045,6201365,67,Book - Dermatology (Bolognia 2018)_systemic glucocorticoids for severe atopic dermatitis.jpg,,,,64.0,,39.3,,,,,,3.0,,1.88,,['6']
03d94b7346bd6e8c417ebb27f1f678b8.jpg,Book - Fitzpatricks Dermatology (Kang 2019),2.0,2,2,2,2.0,2.0,2.276243093922652,543,1.0,0.481,0.619,6201225,21,Book - Fitzpatricks Dermatology (Kang 2019)_Lichen planus pemphigoides.png,10.0,6.65,8.0,,5.4,,,,3.0,1.78,,,,,,['1']
6a5aab4144c5fe814ca2eecad3f15d4c.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),3.0,3,3,5,5.0,4.0,2.6953488372093024,430,3.0,0.329,0.667,6201221,12,Book - Rooks textbook of dermatology (Griffiths 2016)_Lichen planus (1).jpg,,,1.0,1.0,0.54,0.52,3.0,1.9,4.0,2.32,2.0,1.0,1.16,0.62,,['3']
54b59b3d59cfaa42cf1500a6cc0a3e61.jpg,Book - Dermatology (Bolognia 2018),2.0,2,2,2,3.0,2.0,1.9025844930417495,503,1.0,0.523,0.667,6201293,12,Book - Dermatology (Bolognia 2018)_Secondary syphilis presenting as lues maligna.jpg,6.0,3.66,4.0,,2.29,,,,2.0,1.05,,,,,,['1']
aa1d256dee1fe25ec89e7e8e8c554611.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),2.0,3,3,2,5.0,2.0,2.3911007025761126,427,-1.0,0.722,0.889,6201217,18,Book - Fitzpatricks dermatology in general medicine (Wolff 2008)_lichen planus (3).png,,,2.0,,1.26,,13.0,8.06,1.0,0.57,2.0,,1.28,,,['none']
aae2b4dc57260323732e2a2f57cc7078.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,3,2,2,2.0,2.0,2.1996370235934664,551,3.0,0.431,0.562,6201017,16,Book - Andrews Diseases of the Skin (James 2020)_Lichen planus (7).png,3.0,1.88,6.0,,3.67,,,,7.0,4.21,,,,,,['3']
ee233521cc26962c7f3eeb1b4d5f6d27.jpg,Book - Andrews Diseases of the Skin (James 2020),2.0,3,3,3,5.0,4.0,3.117224880382775,418,3.0,0.393,0.917,6200993,12,Book - Andrews Diseases of the Skin (James 2020)_Atopic dermatitis (2).png,,,1.0,,0.62,,,,5.0,2.98,4.0,2.0,2.4,1.58,,['3']
c2827f6f022be2a86d192be0e1d8c865.jpg,Book - Clinical dermatology (Habif 2010),3.0,3,2,2,1.0,1.0,2.0575,400,1.0,0.915,1.0,6200999,10,Book - Clinical dermatology (Habif 2010)_Lichen planus (4).png,9.0,5.78,1.0,,0.54,,,,,,,,,,,['1']
4974582df37d3242fddaef3e6c406edf.jpg,Book - Dermatology (Bolognia 2018),6.0,6,6,5,6.0,5.0,4.89247311827957,558,6.0,0.822,0.176,6201092,51,Book - Dermatology (Bolognia 2018)_Less common manifestations of secondary syphilis (1).png,,,,42.0,,25.53,,,1.0,0.59,1.0,7.0,0.61,4.34,,['6']
dfd62a0715fbc9b64e63419868fe5488.jpg,Book - Clinical dermatology (Habif 2010),5.0,4,5,4,5.0,5.0,4.489156626506024,415,5.0,0.539,0.468,6201426,47,Book - Clinical dermatology (Habif 2010)_Hypertrophic lichen planus.png,,,,4.0,,2.21,,,5.0,3.05,13.0,25.0,8.01,15.53,,['5']
b5b4a1e8d2faeeb18b2833406f5c4eb4.jpg,Book - Andrews Diseases of the Skin (James 2020),4.0,4,5,4,2.0,5.0,4.333333333333333,435,4.0,0.46,0.552,6201019,29,Book - Andrews Diseases of the Skin (James 2020)_Hypertrophic lichen planus.png,,,,1.0,,0.5,,,4.0,2.49,13.0,11.0,8.19,6.61,,['4']
3cc289a56102a755499bbab2fc6f5cdc.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,4,3,3,3.0,4.0,3.116945107398568,419,3.0,0.603,0.406,6200984,32,Book - Andrews Diseases of the Skin (James 2020)_Annular lichen planus (2).png,2.0,1.26,2.0,,1.02,,1.0,0.61,19.0,11.75,6.0,2.0,3.84,1.02,,['3']
85777a7d74a6c352d1c5ac67c32e0dca.jpg,Book - Dermatology (Bolognia 2018),3.0,2,3,2,2.0,2.0,2.183098591549296,426,2.0,0.572,0.696,6201203,23,Book - Dermatology (Bolognia 2018)_Extensive atopic dermatitis.jpg,3.0,1.84,13.0,,8.04,,,,7.0,4.18,,,,,,['2']
b9efd8dc2efa2024fc8dc4585ef9d5e1.jpg,Book - Dermatology atlas for skin of color (Jackson-Richards 2014),4.0,3,4,3,5.0,4.0,4.10931899641577,558,4.0,0.526,0.478,6201318,23,Book - Dermatology atlas for skin of color (Jackson-Richards 2014)_Lichen planus (1).png,,,1.0,,0.64,,,,9.0,5.8,12.0,1.0,7.83,0.62,,['4']
eddc67b12c378869ba910d0999093b8c.jpg,Book - Dermatology (Bolognia 2018),5.0,6,6,6,5.0,6.0,5.231678486997636,423,6.0,0.979,0.979,6201174,48,Book - Dermatology (Bolognia 2018)_Severe atopic dermatitis with facial involvement.jpg,,,,47.0,,28.6,,,,,,1.0,,0.61,,['6']
b31156cfaeec71b0a8852f8adeffaab4.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),5.0,6,2,6,6.0,4.0,3.172749391727494,411,6.0,0.25,0.839,6201261,31,Book - Fitzpatricks dermatology in general medicine (Wolff 2008)_Hyperkeratotic lesions of secondary syphilis.png,1.0,0.76,2.0,8.0,1.2,4.73,7.0,4.36,3.0,1.92,5.0,5.0,2.87,3.06,,['6']
3aca69a99a373b6fa8f3b6ff13fa008e.jpg,Book - Andrews Diseases of the Skin (James 2020),5.0,5,4,5,5.0,5.0,4.0,517,5.0,0.503,0.487,6201086,39,Book - Andrews Diseases of the Skin (James 2020)_Lichen planus (9).png,,,,4.0,,2.49,1.0,0.72,3.0,1.78,11.0,20.0,6.81,11.96,,['5']
b6bbe851ac0a26d1449d2cab040419f3.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),3.0,3,2,2,2.0,2.0,1.747228381374723,451,1.0,0.526,0.905,6201317,21,Book - Rooks textbook of dermatology (Griffiths 2016)_Scarring in erosive vulval lichen planus.jpg,11.0,6.67,8.0,,4.76,,,,2.0,1.24,,,,,,['1']
7e9b05ce620efb77ad3518c8a5c665e5.jpg,Book - Dermatology atlas for skin of color (Jackson-Richards 2014),-1.0,4,-1,-1,6.0,-1.0,1.7963636363636364,550,-1.0,1.0,0.0,6201369,39,Book - Dermatology atlas for skin of color (Jackson-Richards 2014)_Lichen planus (3).png,,,,,,,39.0,23.63,,,,,,,,['none']
7c7bffcbffadeeaf114e1c8c6c2b5819.jpg,Book - Andrews Diseases of the Skin (James 2020),3.0,4,4,3,5.0,3.0,2.8348134991119007,563,3.0,0.505,0.5,6201034,16,Book - Andrews Diseases of the Skin (James 2020)_dermatomyositis.png,1.0,0.58,5.0,,2.78,,,,8.0,4.71,2.0,,1.26,,,['3']
e453c5fd629f873d9438b70289edabf3.jpg,Book - Clinical dermatology (Habif 2010),5.0,5,5,5,2.0,6.0,4.847117794486215,399,5.0,0.598,0.405,6201476,37,Book - Clinical dermatology (Habif 2010)_Secondary syphilis.png,,,,11.0,,6.87,1.0,0.68,1.0,0.58,2.0,22.0,1.22,13.93,,['5']
536e6c52d37ead87e489aca864cb6cd3.jpg,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016),5.0,6,6,5,6.0,6.0,4.46875,448,6.0,0.693,0.703,6201481,37,Book - Taylor and Kellys Dermatology for Skin of Color (Taylor 2016)_Hypertrophic lichen planus.jpg,,,,26.0,,16.3,,,,,,11.0,,7.22,,['6']
c7335c2ae4d0717f50534a06df3f2a03.jpg,Book - Clinical dermatology (Habif 2010),4.0,4,4,4,5.0,4.0,3.1715686274509802,408,4.0,0.623,0.385,6201219,26,"Book - Clinical dermatology (Habif 2010)_Lichen planus, erosive.png",,,,1.0,,0.6,1.0,0.54,5.0,3.13,16.0,3.0,9.75,1.62,,['4']
9e9b78acad56e962d32ed846348df4fe.jpg,Book - Clinical dermatology (Habif 2010),3.0,2,2,3,2.0,3.0,2.463821892393321,539,2.0,0.334,0.75,6201062,12,Book - Clinical dermatology (Habif 2010)_Generalized infantile atopic dermatitis.png,3.0,1.69,4.0,,2.46,,,,3.0,2.02,2.0,,1.19,,,['2']
9cbad505fd8dc2272936df9590b7f7ed.jpg,Book - Clinical dermatology (Habif 2010),3.0,3,2,5,3.0,2.0,2.3819951338199514,411,-1.0,0.941,0.938,6201011,16,Book - Clinical dermatology (Habif 2010)_Mucous membrane lichen planus.png,,,,,,,15.0,9.3,1.0,0.58,,,,,,['none']
832b403bf507d99814a629156e2c351e.jpg,Book - Rooks textbook of dermatology (Griffiths 2016),4.0,2,3,3,3.0,3.0,2.710526315789474,456,4.0,0.496,0.516,6201477,31,Book - Rooks textbook of dermatology (Griffiths 2016)_Lichen planus showing annular lesion on the shaft of the penis.jpg,,,1.0,,0.64,,,,13.0,8.06,15.0,2.0,9.68,1.14,,['4']
a3ea03a9404e14426241493c8dfabd70.jpg,Book - Clinical dermatology (Habif 2010),3.0,2,2,2,3.0,2.0,2.1531531531531534,444,2.0,0.387,0.778,6201013,18,Book - Clinical dermatology (Habif 2010)_Dermatomyositis.png,7.0,4.08,7.0,,4.16,,,,4.0,2.5,,,,,,['2']
4e1689f2dd2a33780536cbd28d6413e3.jpg,Book - Fitzpatricks Dermatology (Kang 2019),2.0,2,2,2,2.0,2.0,1.8102766798418972,506,1.0,0.472,0.533,6201268,15,Book - Fitzpatricks Dermatology (Kang 2019)_Pityriasis rosea (4).png,7.0,4.25,7.0,,4.26,,,,1.0,0.52,,,,,,['1']
89d50c61249aa1251e16396f769eb717.jpg,Book - Dermatology (Bolognia 2018),3.0,3,2,3,2.0,1.0,2.443159922928709,519,1.0,0.758,1.0,6201173,15,Book - Dermatology (Bolognia 2018)_Lichen planus pigmentosus.jpg,11.0,6.94,4.0,,2.22,,,,,,,,,,,['1']
52a9ab2b360ba1dcceb3a687b314bb4f.jpg,Book - Fitzpatricks dermatology in general medicine (Wolff 2008),4.0,5,5,5,5.0,5.0,4.345588235294118,408,5.0,0.589,0.696,6201319,23,Book - Fitzpatricks dermatology in general medicine (Wolff 2008)_vesicular pityriasis rosea.png,,,1.0,1.0,0.51,0.54,,,1.0,0.52,7.0,13.0,4.4,8.54,,['5']
49c1d831b338ed6a225d7d84fd2d3d53.jpg,Book - Clinical dermatology (Habif 2010),3.0,3,4,3,2.0,3.0,2.3604395604395605,455,3.0,0.514,0.48,6201492,25,Book - Clinical dermatology (Habif 2010)_Lichen planus (13).png,,,7.0,,4.22,,,,13.0,7.84,5.0,,3.19,,,['3']
