id,reason,message,user_id,problem_id,flag_created_at,topic_id,title,Case ID,Origin,hasher,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
45905,incorrect,This is not malignant,142584,5859982,2021-09-12 14:35:26.099761,1337,Skin Condition Malignancy,5859982.0,fitzpatrick-new/e27acdfe0da10605ec0a4ae3ca76f22e.jpg,e27acdfe0da10605ec0a4ae3ca76f22e.jpg,3,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma92.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma92jpg.jpg
45909,incorrect,These case is malignant!,150002,5847805,2021-09-12 15:13:57.260488,1337,Skin Condition Malignancy,5847805.0,fitzpatrick-new/22f13657c4a6b4a3fc6ea06d313c3725.jpg,22f13657c4a6b4a3fc6ea06d313c3725.jpg,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif17.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif17jpg.jpg
45912,incorrect,this is clearly not benign,177330,5859139,2021-09-12 15:36:30.55891,1337,Skin Condition Malignancy,5859139.0,fitzpatrick-new/d34afc36bc5206d5daf58f634bdcff2b.jpg,d34afc36bc5206d5daf58f634bdcff2b.jpg,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain32.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain32jpg.jpg
45939,incorrect,I think the answer should be benign dermal based on the picture,178272,5880178,2021-09-13 10:34:21.93321,1338,Skin Conditions,5880178.0,fitzpatrick-new/eb526a756bb373c00f8e94ded1dae624.jpg,eb526a756bb373c00f8e94ded1dae624.jpg,3,nevocytic nevus,benign melanocyte,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus23.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus23jpg.jpg
46392,incorrect,Looks like a melanoma,214649,5878775,2021-09-17 04:46:01.662064,1338,Skin Conditions,5878775.0,fitzpatrick-new/d52c33f0ce4c9947fc062f4c95ab50f2.jpg,d52c33f0ce4c9947fc062f4c95ab50f2.jpg,1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus47.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus47jpg.jpg
46402,incorrect,Looks malignant,182103,5881509,2021-09-17 08:39:26.653114,1338,Skin Conditions,5881509.0,fitzpatrick-new/ffffdecd2ded614ecd1f27a3fe919674.jpg,ffffdecd2ded614ecd1f27a3fe919674.jpg,4,lymphangioma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4150,httpwwwatlasdermatologicocombrimgimageId4150.jpg
46637,incorrect,There’s no skin condition,156212,5868484,2021-09-22 06:52:03.039041,1338,Skin Conditions,5868484.0,fitzpatrick-new/3252b65793c388c7ae6a76f0f39118ba.jpg,3252b65793c388c7ae6a76f0f39118ba.jpg,4,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus23.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus23jpg.jpg
47245,irrelevant,Unable to access.No skin conditions shown in picture.,45254,5870506,2021-09-28 12:22:09.54898,1338,Skin Conditions,5870506.0,fitzpatrick-new/59f581bc812e9cfb527ac923c5a10032.jpg,59f581bc812e9cfb527ac923c5a10032.jpg,3,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome86.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome86jpg.jpg
47293,incorrect,this is malignant epidermal,192888,5873763,2021-09-29 10:57:57.251612,1338,Skin Conditions,5873763.0,fitzpatrick-new/841fdb221711862cc5eee192381cccc1.jpg,841fdb221711862cc5eee192381cccc1.jpg,5,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2456,httpwwwatlasdermatologicocombrimgimageId2456.jpg
47479,incorrect,It is not that dark,103750,6189638,2021-10-01 22:44:14.063142,1409,Fitzpatrick Scale,6189638.0,fitzpatrick-new/4fcc99459367a1e390c188e5f40fbfe7.jpg,4fcc99459367a1e390c188e5f40fbfe7.jpg,6,vitiligo,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=7904,httpwwwatlasdermatologicocombrimgimageId7904.jpg
47622,inappropriate,"There’s such a strong cyan hue to this image, properly identifying this skin tone is difficult at best, impossible most likely.",208184,6187732,2021-10-02 21:08:44.822178,1409,Fitzpatrick Scale,6187732.0,fitzpatrick-new/3310c8f8bb1c974cbf1a3e33969ef039.jpg,3310c8f8bb1c974cbf1a3e33969ef039.jpg,2,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform43.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform43jpg.jpg
47625,incorrect,More likely 4 or 5,208184,6192867,2021-10-02 21:14:49.759477,1409,Fitzpatrick Scale,6192867.0,fitzpatrick-new/80203c8b58176d8666b6500d6363a5d7.jpg,80203c8b58176d8666b6500d6363a5d7.jpg,4,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna65.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna65jpg.jpg
47628,incorrect,"The redness and unaffected areas resemble that of classification 1 skin, but poor lighting makes it harder to determine",208184,6187541,2021-10-02 21:20:10.957435,1409,Fitzpatrick Scale,6187541.0,fitzpatrick-new/338772cc570ce83a7cca87638bcbc40b.jpg,338772cc570ce83a7cca87638bcbc40b.jpg,2,seborrheic keratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses60.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses60jpg.jpg
47704,inappropriate,There are multiple skin tones in one frame. This could cause confusion because we will not know the reference for the answer,146602,6185240,2021-10-03 23:53:20.524587,1409,Fitzpatrick Scale,6185240.0,fitzpatrick-new/0d4edb57b4e6ed930aa39b463dba0f60.jpg,0d4edb57b4e6ed930aa39b463dba0f60.jpg,6,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustulosis/pustulosis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustulosispustulosis5jpg.jpg
47786,incorrect,This is more like 5,209380,6185101,2021-10-05 08:20:53.957678,1409,Fitzpatrick Scale,6185101.0,fitzpatrick-new/09f86af3874cc0e6d68042f498a6c85a.jpg,09f86af3874cc0e6d68042f498a6c85a.jpg,5,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2081,httpwwwatlasdermatologicocombrimgimageId2081.jpg
47787,incorrect,The one I commented 4 pictures ago was way darker and now this is 5??,209380,6185734,2021-10-05 08:21:53.490661,1409,Fitzpatrick Scale,6185734.0,fitzpatrick-new/13aeee2d0e9c61d9d86714c96f9dbd0c.jpg,13aeee2d0e9c61d9d86714c96f9dbd0c.jpg,6,porokeratosis of mibelli,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli62.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli62jpg.jpg
47788,incorrect,That is NOT 6 come on,209380,6199195,2021-10-05 08:23:59.056017,1409,Fitzpatrick Scale,6199195.0,fitzpatrick-new/e502329e84cce457840d11ba086584c4.jpg,e502329e84cce457840d11ba086584c4.jpg,5,lichen simplex,inflammatory,non-neoplastic,,,httpwwwdermaamincomsiteimagesclinicalpicLLichensimplexchronicusLichensimplexchronicus20jpg.jpg
47813,incorrect,Not correct look,71806,6191405,2021-10-06 00:12:23.408146,1409,Fitzpatrick Scale,6191405.0,fitzpatrick-new/66ffbdf961f6aef035e463014647ade6.jpg,66ffbdf961f6aef035e463014647ade6.jpg,2,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8763,httpwwwatlasdermatologicocombrimgimageId8763.jpg
47815,inappropriate,You can see the skin from the cheek,225486,6196795,2021-10-06 00:55:03.250543,1409,Fitzpatrick Scale,6196795.0,fitzpatrick-new/bf572e4969549881665d6acad07eae0a.jpg,bf572e4969549881665d6acad07eae0a.jpg,1,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma51.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma51jpg.jpg
47816,incorrect,Darker than a 1,187938,6199340,2021-10-06 02:59:57.778375,1409,Fitzpatrick Scale,6199340.0,fitzpatrick-new/ecb2a337baf983a1daa54d924798b1dc.jpg,ecb2a337baf983a1daa54d924798b1dc.jpg,2,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-lupus-erythematosus/neonatal-lupus-erythematosus20.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneonatallupuserythematosusneonatallupuserythematosus20jpg.jpg
47860,incorrect,This is much more lighter than 5.,225486,6191983,2021-10-07 11:48:59.457633,1409,Fitzpatrick Scale,6191983.0,fitzpatrick-new/75b1acf21dc90612a70da94372be8889.jpg,75b1acf21dc90612a70da94372be8889.jpg,4,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_comedonal/acne_comedonal25.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnecomedonalacnecomedonal25jpg.jpg
47922,inappropriate,The photo appears to have a purple filter,208184,6188749,2021-10-08 23:00:56.974197,1409,Fitzpatrick Scale,6188749.0,fitzpatrick-new/40837ba4cb2719f00af0b32a667c6a3a.jpg,40837ba4cb2719f00af0b32a667c6a3a.jpg,1,scleromyxedema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema28.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleromyxedemascleromyxedema28jpg.jpg
47923,incorrect,This appears >=4,208184,6194035,2021-10-08 23:02:38.157157,1409,Fitzpatrick Scale,6194035.0,fitzpatrick-new/9664807601b8af0dc4b3cf21f851ab29.jpg,9664807601b8af0dc4b3cf21f851ab29.jpg,5,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris47.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris47jpg.jpg
47978,incorrect,Correct answer is 4 based on the scale.,204158,6187519,2021-10-10 06:20:49.599009,1409,Fitzpatrick Scale,6187519.0,fitzpatrick-new/2bd76012d2e130dad25ab694f1e4a957.jpg,2bd76012d2e130dad25ab694f1e4a957.jpg,4,hailey hailey disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease1.jpg,httpwwwdermaamincomsiteimagesclinicalpichhaileyhaileydiseasehaileyhaileydisease1jpg.jpg
47982,incorrect,"You have two cases that are the same like this, the one is a 4 and now this one is a none why is this",225210,6186232,2021-10-10 09:30:59.836836,1409,Fitzpatrick Scale,6186232.0,fitzpatrick-new/1c7b7ae207c7b4546d9c4a3c524504e1.jpg,1c7b7ae207c7b4546d9c4a3c524504e1.jpg,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5811,httpwwwatlasdermatologicocombrimgimageId5811.jpg
48152,incorrect,Too dark to be a 1,187938,6198770,2021-10-13 05:13:20.470856,1409,Fitzpatrick Scale,6198770.0,fitzpatrick-new/d5b2e11c9c5a86021274a11c9ee5b0fd.jpg,d5b2e11c9c5a86021274a11c9ee5b0fd.jpg,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate1jpg.jpg
48231,incorrect,This baby is not white.,71806,6193077,2021-10-15 02:00:09.019868,1409,Fitzpatrick Scale,6193077.0,fitzpatrick-new/86ef5ec6ce817aa77edbb7d06fe3b790.jpg,86ef5ec6ce817aa77edbb7d06fe3b790.jpg,3,incontinentia pigmenti,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti4.jpg,httpwwwdermaamincomsiteimagesclinicalpicIincontinentiapigmentiincontinentiapigmenti4jpg.jpg
48232,incorrect,This is quite literally the same skin tone as the previous picture and you have different answers coded.,71806,6185794,2021-10-15 02:07:37.823978,1409,Fitzpatrick Scale,6185794.0,fitzpatrick-new/13294b27594382e344166bbe8890b7f7.jpg,13294b27594382e344166bbe8890b7f7.jpg,4,erythema multiforme,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1962,httpwwwatlasdermatologicocombrimgimageId1962.jpg
48233,irrelevant,Terrible photo cannot see color true,71806,6193754,2021-10-15 02:08:36.59964,1409,Fitzpatrick Scale,6193754.0,fitzpatrick-new/9311c12e21ad5240432578f39207ea9d.jpg,9311c12e21ad5240432578f39207ea9d.jpg,5,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/addison_disease/addison_disease4.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaddisondiseaseaddisondisease4jpg.jpg
48234,incorrect,i think 4 fits better for this,178824,6188513,2021-10-15 02:10:32.107681,1409,Fitzpatrick Scale,6188513.0,fitzpatrick-new/411c6726fe8f75fb159ff35dde23fdb8.jpg,411c6726fe8f75fb159ff35dde23fdb8.jpg,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4125,httpwwwatlasdermatologicocombrimgimageId4125.jpg
